"ktax.id"	"tax.id"	"kegg.code"	"scientific.name"	"common.name"	"entrez.gnodes"	"kegg.geneid"	"ncbi.geneid"	"ncbi.proteinid"	"uniprot"
"T02043"	"1155084"	"sud"	"Staphylococcus aureus subsp. aureus 71193"	""	"0"	"ST398NM01_0153"	NA	"AFH68457"	"A0A0E0VKN5"
"T02059"	"1074252"	"sux"	"Staphylococcus aureus subsp. aureus HO 5096 0412"	""	"0"	"SAEMRSA15_04100"	NA	"CCG15128"	NA
"T02060"	"663951"	"suw"	"Staphylococcus aureus subsp. aureus TW20 (MRSA)"	""	"0"	"SATW20_10600"	NA	"CBI48939"	NA
"T02071"	"523796"	"sug"	"Staphylococcus aureus subsp. aureus ST398 (MRSA)"	""	"0"	"SAPIG1063"	NA	"CAQ49488"	NA
"T02085"	"985006"	"suf"	"Staphylococcus aureus subsp. aureus LGA251"	""	"0"	"SARLGA251_09780"	NA	"CCC87746"	NA
"T02810"	"585143"	"saua"	"Staphylococcus aureus subsp. aureus 55/2053"	""	"0"	"SAAG_02413"	NA	"EEV03326"	NA
"T02826"	"1193576"	"saun"	"Staphylococcus aureus subsp. aureus CN1 (CA-MRSA)"	""	"0"	"SAKOR_01411"	NA	"AGU61551"	"T1Y8G0"
"T02849"	"1194085"	"saus"	"Staphylococcus aureus subsp. aureus SA40 (CA-MRSA)"	""	"0"	"SA40_1504"	NA	"AGW36548"	NA
"T02850"	"1201010"	"sauu"	"Staphylococcus aureus subsp. aureus SA957 (CA-MRSA)"	""	"0"	"SA957_2060"	NA	"AGW34555"	NA
"T03790"	"1368166"	"saug"	"Staphylococcus aureus subsp. aureus SA268 (CA-MRSA)"	""	"0"	"SA268_0684"	NA	"AII55251"	NA
"T02886"	"1406863"	"sauz"	"Staphylococcus aureus subsp. aureus Z172 (MRSA/VISA)"	""	"0"	"SAZ172_0512"	NA	"AGY88613"	"A0A0E1AIB2"
"T03143"	"1074919"	"saut"	"Staphylococcus aureus subsp. aureus ST228/10388 (MRSA)"	""	"0"	"SAI1T1_2000940"	NA	"CCJ10075"	NA
"T03144"	"1074919"	"sauj"	"Staphylococcus aureus subsp. aureus ST228/10497 (MRSA)"	""	"0"	"SAI2T2_1003780"	NA	"CCJ12318"	NA
"T03145"	"1074919"	"sauk"	"Staphylococcus aureus subsp. aureus ST228/15532 (MRSA)"	""	"0"	"SAI3T3_1018550"	NA	"CCJ15694"	NA
"T03146"	"1074919"	"sauq"	"Staphylococcus aureus subsp. aureus ST228/16035 (MRSA)"	""	"0"	"SAI4T8_1012310"	NA	"CCJ26910"	NA
"T03147"	"1074919"	"sauv"	"Staphylococcus aureus subsp. aureus ST228/18412 (MRSA)"	""	"0"	"SAI7S6_1005690"	NA	"CCJ22320"	NA
"T03148"	"1074919"	"sauw"	"Staphylococcus aureus subsp. aureus ST228/16125 (MRSA)"	""	"0"	"SAI5S5_1009040"	NA	"CCJ18724"	NA
"T03149"	"1074919"	"saux"	"Staphylococcus aureus subsp. aureus ST228/18341 (MRSA)"	""	"0"	"SAI6T6_1012400"	NA	"CCJ21023"	NA
"T03150"	"1074919"	"sauy"	"Staphylococcus aureus subsp. aureus ST228/18583 (MRSA)"	""	"0"	"SAI8T7_1007580"	NA	"CCJ24473"	NA
"T00303"	"273036"	"sab"	"Staphylococcus aureus RF122"	""	"0"	"SAB1843c"	NA	"CAI81532"	"Q2YU66"
"T02070"	"703339"	"suy"	"Staphylococcus aureus 04-02981"	""	"0"	"SA2981_1024"	NA	"ADC37235"	NA
"T02339"	"1229492"	"saub"	"Staphylococcus aureus 08BA02176"	""	"0"	"C248_2142"	NA	"AFR74091"	NA
"T02618"	"1305598"	"saum"	"Staphylococcus aureus M1"	""	"0"	"BN843_19310"	NA	"CCW22227"	NA
"T02702"	"1323661"	"sauc"	"Staphylococcus aureus CA-347"	""	"0"	"CA347_1276"	NA	"AGO29629"	NA
"T02717"	"1321369"	"saur"	"Staphylococcus aureus Bmb9393"	""	"0"	"SABB_01816"	NA	"AGP28675"	NA
"T03115"	"1458279"	"saui"	"Staphylococcus aureus USA300-ISMMS1"	""	"0"	"AZ30_06505"	NA	"AHJ07069"	NA
"T03491"	"1280"	"saud"	"Staphylococcus aureus 502A"	""	"0"	"CH52_07835"	NA	"AHM70223"	"W8TRE8"
"T03492"	"1280"	"sauf"	"Staphylococcus aureus NRS 100"	""	"0"	"X998_1963"	NA	"AHW67143"	"W8TV34"
"T04800"	"1280"	"sams"	"Staphylococcus aureus MS4"	""	"0"	"NI36_08790"	NA	"ALQ99961"	NA
"T01767"	"985002"	"suh"	"Staphylococcus argenteus"	""	"0"	"SAMSHR1132_13080"	NA	"CCE59159"	"G7ZNL1"
"T00110"	"176280"	"sep"	"Staphylococcus epidermidis ATCC 12228"	""	"0"	"SE0002"	"1056819"	"NP_763557"	"Q8CQK6"
"T00229"	"176279"	"ser"	"Staphylococcus epidermidis RP62A"	""	"0"	"SERP0776"	NA	"AAW54187"	"Q5HPY1"
"T03289"	"1449752"	"sepp"	"Staphylococcus epidermidis PM221"	""	"0"	"SEB_01809"	NA	"CDM14346"	NA
"T03343"	"1282"	"seps"	"Staphylococcus epidermidis SEI"	""	"0"	"DP17_671"	NA	"AIR82673"	"A0A0W1LQK3"
"T00250"	"279808"	"sha"	"Staphylococcus haemolyticus JCSC1435"	""	"0"	"SH2501"	NA	"BAE05810"	"Q4L3G7"
"T03837"	"1283"	"shh"	"Staphylococcus haemolyticus Sh29/312/L2"	""	"0"	"ShL2_01753"	NA	"AKC76610"	NA
"T00269"	"342451"	"ssp"	"Staphylococcus saprophyticus"	""	"0"	"SSP0144"	NA	"BAE17289"	"Q4A0U9"
"T00863"	"396513"	"sca"	"Staphylococcus carnosus"	""	"0"	"SCA_2252"	NA	"CAL29155"	"B9DJ94"
"T01177"	"698737"	"slg"	"Staphylococcus lugdunensis HKU09-01"	""	"0"	"SLGD_01328"	NA	"ADC87419"	NA
"T01951"	"1034809"	"sln"	"Staphylococcus lugdunensis N920143"	""	"0"	"SLUG_13250"	NA	"CCB53807"	NA
"T01396"	"937773"	"ssd"	"Staphylococcus pseudintermedius HKU10-03"	""	"0"	"SPSINT_1195"	NA	"ADV05723"	NA
"T02008"	"984892"	"sdt"	"Staphylococcus pseudintermedius ED99"	""	"0"	"SPSE_1722"	NA	"ADX76976"	NA
"T02449"	"1194526"	"swa"	"Staphylococcus warneri"	""	"0"	"A284_11190"	NA	"AGC91551"	"L7WZJ9"
"T02889"	"1276282"	"spas"	"Staphylococcus pasteuri"	""	"0"	"STP1_2127"	NA	"AGZ26420"	"U5USE2"
"T03248"	"1288"	"sxy"	"Staphylococcus xylosus HKUOPL8"	""	"0"	"BE24_02675"	NA	"AID01032"	"A0A060MC00"
"T03311"	"1288"	"sxl"	"Staphylococcus xylosus SMQ-121"	""	"0"	"SXYLSMQ121_2326"	NA	"AID43757"	"A0A068E856"
"T03742"	"1288"	"sxo"	"Staphylococcus xylosus C2a"	""	"0"	"SXYL_02420"	NA	"CEF19791"	"A0A060MI60"
"T03578"	"1284"	"shu"	"Staphylococcus hyicus"	""	"0"	"SHYC_00460"	NA	"AJC94919"	"A0A0A8HPW3"
"T03970"	"72758"	"scap"	"Staphylococcus capitis"	""	"0"	"AYP1020_1801"	NA	"AKL92892"	NA
"T04012"	"1295"	"ssch"	"Staphylococcus schleiferi 1360-13"	""	"0"	"LH95_01880"	NA	"AKS66285"	"A0A0K0ZS55"
"T04520"	"1295"	"sscz"	"Staphylococcus schleiferi 2317-03"	""	"0"	"RN70_07870"	NA	"AKS73820"	"A0A0K1A9F1"
"T04155"	"985762"	"sagq"	"Staphylococcus agnetis"	""	"0"	"EP23_03230"	NA	"ALN76450"	"A0A0S2EYR8"
"T04160"	"246432"	"seqo"	"Staphylococcus equorum"	""	"0"	"SE1039_00970"	NA	"ALM55880"	"A0A1E5TG76"
"T04303"	"1286"	"ssif"	"Staphylococcus simulans"	""	"0"	"AL483_06465"	NA	"AMG96483"	"A0A133QGJ4"
"T04648"	"70255"	"scv"	"Staphylococcus condimenti"	""	"0"	"A4G25_11225"	NA	"AMY06833"	"A0A143PEX9"
"T00848"	"458233"	"mcl"	"Macrococcus caseolyticus"	""	"0"	"MCCL_1903"	NA	"BAH18610"	"B9E8U2"
"T04838"	"1855823"	"mcak"	"Macrococcus canis"	""	"0"	"MCCS_24960"	NA	"ARQ08059"	NA
"T03940"	"407035"	"shv"	"Salinicoccus halodurans"	""	"0"	"AAT16_08345"	NA	"AKG74241"	"A0A0F7HL55"
"T04690"	"1849491"	"sbac"	"Auricoccus indicus"	""	"0"	"BVH56_05695"	NA	"AQL56446"	"A0A1Q1G259"
"T00066"	"169963"	"lmo"	"Listeria monocytogenes EGD-e"	""	"0"	"lmo0259"	"987344"	"NP_463790"	"Q8YA96"
"T00174"	"265669"	"lmf"	"Listeria monocytogenes F2365"	""	"0"	"LMOf2365_1790"	NA	"AAT04561"	"Q71YQ3"
"T00801"	"552536"	"lmh"	"Listeria monocytogenes HCC23"	""	"0"	"LMHCC_2662"	NA	"ACK40997"	"B8DAL0"
"T00898"	"568819"	"lmc"	"Listeria monocytogenes CLIP 80459"	""	"0"	"Lm4b_01973"	NA	"CAS05730"	"C1KWQ5"
"T01157"	"653938"	"lmn"	"Listeria monocytogenes 08-5578"	""	"0"	"LM5578_0565"	NA	"ADB67320"	NA
"T01164"	"637381"	"lmy"	"Listeria monocytogenes 08-5923"	""	"0"	"LM5923_0531"	NA	"ADB70376"	NA
"T01984"	"393133"	"lmt"	"Listeria monocytogenes 10403S"	""	"0"	"LMRG_02155"	NA	"AEO07593"	"A0A0H3GJD3"
"T01985"	"393126"	"lmg"	"Listeria monocytogenes FSL R2-561"	""	"0"	"LMKG_02193"	NA	"AEO24434"	NA
"T01986"	"393127"	"lms"	"Listeria monocytogenes Finland 1998"	""	"0"	"LMLG_2532"	NA	"AEO40025"	NA
"T01987"	"393130"	"lmj"	"Listeria monocytogenes J0161"	""	"0"	"LMOG_01566"	NA	"AEO02128"	NA
"T01988"	"1030009"	"lmq"	"Listeria monocytogenes M7"	""	"0"	"LMM7_1856"	NA	"AEH92861"	"A0A0E0UX06"
"T01989"	"563174"	"lml"	"Listeria monocytogenes L99"	""	"0"	"lmo4a_1621"	NA	"CAR84325"	NA
"T02040"	"1126011"	"lmp"	"Listeria monocytogenes 07PF0776"	""	"0"	"MUO_08055"	NA	"AFH80131"	NA
"T02219"	"932919"	"lmw"	"Listeria monocytogenes SLCC2755"	""	"0"	"LMOSLCC2755_0044"	NA	"CBY47636"	NA
"T02220"	"932920"	"lmx"	"Listeria monocytogenes SLCC2372"	""	"0"	"LMOSLCC2372_1838"	NA	"CBY55173"	NA
"T02221"	"863767"	"lmz"	"Listeria monocytogenes serotype 7 SLCC2482"	""	"0"	"LMOSLCC2482_0002"	NA	"CBY02523"	NA
"T02222"	"882097"	"lmon"	"Listeria monocytogenes SLCC2376"	""	"0"	"LMOSLCC2376_1188"	NA	"CBY63220"	NA
"T02223"	"882096"	"lmoc"	"Listeria monocytogenes SLCC5850"	""	"0"	"LMOSLCC5850_1835"	NA	"CBY52304"	NA
"T02224"	"879090"	"lmos"	"Listeria monocytogenes SLCC7179"	""	"0"	"LMOSLCC7179_2386"	NA	"CBY61592"	NA
"T02240"	"879088"	"lmoo"	"Listeria monocytogenes SLCC2378"	""	"0"	"LMOSLCC2378_1977"	NA	"CBY73744"	NA
"T02241"	"882020"	"lmoy"	"Listeria monocytogenes SLCC2479"	""	"0"	"LMOSLCC2479_1890"	NA	"CBY58161"	NA
"T02242"	"879089"	"lmot"	"Listeria monocytogenes SLCC2540"	""	"0"	"LMOSLCC2540_0267"	NA	"CBY74908"	NA
"T02239"	"882095"	"lmoa"	"Listeria monocytogenes ATCC 19117"	""	"0"	"LMOATCC19117_0538"	NA	"CBY69437"	NA
"T02247"	"882094"	"lmol"	"Listeria monocytogenes L312"	""	"0"	"LMOL312_2571"	NA	"CBY68649"	NA
"T02416"	"1230340"	"lmog"	"Listeria monocytogenes serotype 4b LL195"	""	"0"	"BN389_18000"	NA	"CCO64374"	"A0A0E1R770"
"T02512"	"1234141"	"lmoe"	"Listeria monocytogenes La111"	""	"0"	"BN418_1173"	NA	"CCQ20379"	"A0A0D8X621"
"T02513"	"1234142"	"lmob"	"Listeria monocytogenes N53-1"	""	"0"	"BN419_2268"	NA	"CCQ24545"	NA
"T02776"	"930782"	"lmoj"	"Listeria monocytogenes J1-220"	""	"0"	"LM220_12887"	NA	"EGF46265"	NA
"T02801"	"930781"	"lmoz"	"Listeria monocytogenes J1816"	""	"0"	"LM1816_04632"	NA	"EGF39523"	NA
"T02872"	"1334565"	"lmod"	"Listeria monocytogenes EGD"	""	"0"	"LMON_1837"	NA	"CDG45689"	NA
"T03114"	"1457187"	"lmow"	"Listeria monocytogenes WSLC1001"	""	"0"	"AX10_03080"	NA	"AHJ03483"	NA
"T03151"	"1457188"	"lmox"	"Listeria monocytogenes WSLC1042"	""	"0"	"AX24_06590"	NA	"AHJ35841"	NA
"T03159"	"1288295"	"lmoq"	"Listeria monocytogenes 6179"	""	"0"	"LM6179_2596"	NA	"CDM20844"	NA
"T03180"	"1437838"	"lmr"	"Listeria monocytogenes R479a"	""	"0"	"LMR479A_1617"	NA	"CDM16839"	NA
"T03477"	"1639"	"lmok"	"Listeria monocytogenes NE dc2014"	""	"0"	"CQ02_06790"	NA	"AHN32563"	"A0A1T1YP56"
"T03478"	"1639"	"lmv"	"Listeria monocytogenes CFSAN006122"	""	"0"	"Y193_01290"	NA	"AHY97002"	"L8DR62"
"T03479"	"1639"	"lmom"	"Listeria monocytogenes Lm60"	""	"0"	"IJ09_02140"	NA	"AIL66594"	"A0A1D2IQP0"
"T00067"	"272626"	"lin"	"Listeria innocua"	""	"0"	"pykA"	NA	"CAC96836"	"Q92BE5"
"T00422"	"386043"	"lwe"	"Listeria welshimeri"	""	"0"	"lwe2423"	NA	"CAK21841"	"A0ALF9"
"T01184"	"683837"	"lsg"	"Listeria seeligeri"	""	"0"	"lse_0698"	NA	"CBH26849"	NA
"T01623"	"881621"	"liv"	"Listeria ivanovii subsp. ivanovii PAM 55"	""	"0"	"LIV_1742"	NA	"CBW86229"	"G2ZBE9"
"T03400"	"202751"	"lii"	"Listeria ivanovii subsp. ivanovii WSLC 3010"	""	"0"	"JL52_00040"	NA	"AIS64061"	NA
"T03045"	"1457190"	"liw"	"Listeria ivanovii WSLC3009"	""	"0"	"AX25_09380"	NA	"AHI56282"	NA
"T03401"	"202752"	"lia"	"Listeria ivanovii subsp. londoniensis WSLC 30167"	""	"0"	"JL58_09410"	NA	"AIS60176"	"A0A097BEB1"
"T03402"	"202752"	"lio"	"Listeria ivanovii subsp. londoniensis WSLC 30151"	""	"0"	"JL53_08455"	NA	"AIS62754"	"A0A097B5K9"
"T00687"	"262543"	"esi"	"Exiguobacterium sibiricum"	""	"0"	"Exig_2089"	NA	"ACB61541"	"B1YJG0"
"T00897"	"360911"	"eat"	"Exiguobacterium sp. AT1b"	""	"0"	"EAT1b_2230"	NA	"ACQ71152"	"C4L2A0"
"T02258"	"1087448"	"ean"	"Exiguobacterium antarcticum"	""	"0"	"Eab7_0429"	NA	"AFS69587"	"K0AA08"
"T02903"	"1399115"	"exm"	"Exiguobacterium sp. MH3"	""	"0"	"U719_16650"	"17607656"	"AHA31191"	NA
"T04561"	"1849031"	"exu"	"Exiguobacterium sp. U13-1"	""	"0"	"ESP131_02975"	NA	"AOS99288"	NA
"T04256"	"1785995"	"got"	"Gemella sp. oral taxon 928"	""	"0"	"AXE85_07995"	NA	"AME10092"	"A0A109WHL0"
"T00879"	"358681"	"bbe"	"Brevibacillus brevis"	""	"0"	"BBR47_56850"	NA	"BAH46662"	"C0Z8N5"
"T03762"	"1042163"	"blr"	"Brevibacillus laterosporus"	""	"0"	"BRLA_c026070"	NA	"AIG26926"	"A0A075R659"
"T00977"	"324057"	"pjd"	"Paenibacillus sp. JDR-2"	""	"0"	"Pjdr2_3401"	NA	"ACT02036"	"C6D2E6"
"T01100"	"481743"	"gym"	"Paenibacillus sp. Y412MC10"	""	"0"	"GYMC10_0939"	NA	"ACX63237"	"D3EF26"
"T01319"	"349520"	"ppy"	"Paenibacillus polymyxa E681"	""	"0"	"PPE_00760"	NA	"ADM68610"	"E0RGZ5"
"T01335"	"886882"	"ppm"	"Paenibacillus polymyxa SC2"	""	"0"	"PPSC2_03020"	NA	"ADO54568"	"E3EF48"
"T01968"	"1052684"	"ppo"	"Paenibacillus polymyxa M1"	""	"0"	"PPM_0546"	NA	"CCC83483"	NA
"T02956"	"1429244"	"ppol"	"Paenibacillus polymyxa CR1"	""	"0"	"X809_38820"	NA	"AIW41826"	NA
"T03178"	"1413214"	"ppq"	"Paenibacillus polymyxa SQR-21"	""	"0"	"PPSQR21_025910"	NA	"AHM66233"	NA
"T03812"	"1406"	"ppoy"	"Paenibacillus polymyxa Sb3-1"	""	"0"	"RE92_10235"	NA	"AJE51387"	"A0A0F0GB89"
"T01550"	"1036673"	"pms"	"Paenibacillus mucilaginosus KNP414"	""	"0"	"KNP414_01623"	NA	"AEI40186"	"F8FPG2"
"T01757"	"1116391"	"pmq"	"Paenibacillus mucilaginosus 3016"	""	"0"	"PM3016_6885"	NA	"AFC33485"	"H6NQL7"
"T02041"	"997761"	"pmw"	"Paenibacillus mucilaginosus K02"	""	"0"	"B2K_08140"	NA	"AFH60686"	"I0BE89"
"T01668"	"985665"	"pta"	"Paenibacillus terrae"	""	"0"	"HPL003_22950"	NA	"AET61312"	"G7VR53"
"T02963"	"697284"	"plv"	"Paenibacillus larvae"	""	"0"	"ERIC2_c08240"	NA	"AHD04657"	"V9W6A0"
"T03064"	"1268072"	"psab"	"Paenibacillus sabinae"	""	"0"	"PSAB_08695"	NA	"AHV96671"	"X4ZAJ5"
"T03297"	"44251"	"pdu"	"Paenibacillus durus"	""	"0"	"PDUR_03580"	NA	"AIQ11178"	"A0A089HLB1"
"T03324"	"160799"	"pbd"	"Paenibacillus borealis"	""	"0"	"PBOR_08020"	NA	"AIQ56891"	"A0A089L625"
"T03325"	"189425"	"pgm"	"Paenibacillus graminis"	""	"0"	"PGRAT_20530"	NA	"AIQ69748"	"A0A089ME42"
"T03326"	"189426"	"pod"	"Paenibacillus odorifer"	""	"0"	"PODO_27670"	NA	"AIQ76680"	"A0A1R0Z8J2"
"T03332"	"1536769"	"paen"	"Paenibacillus sp. FSL P4-0081"	""	"0"	"P40081_10335"	NA	"AIQ28531"	NA
"T03333"	"1536770"	"paef"	"Paenibacillus sp. FSL R5-0345"	""	"0"	"R50345_21310"	NA	"AIQ36960"	NA
"T03334"	"1536771"	"paeq"	"Paenibacillus sp. FSL R5-0912"	""	"0"	"R50912_26390"	NA	"AIQ43168"	"A0A089K8B1"
"T03335"	"169760"	"pste"	"Paenibacillus stellifer"	""	"0"	"PSTEL_17915"	NA	"AIQ64704"	"A0A089N7D4"
"T03356"	"1536772"	"paea"	"Paenibacillus sp. FSL R7-0273"	""	"0"	"R70723_03010"	NA	"AIQ44986"	"A0A089K7C5"
"T03357"	"1536773"	"paee"	"Paenibacillus sp. FSL R7-0331"	""	"0"	"R70331_06625"	NA	"AIQ51218"	"A0A089KW69"
"T03358"	"1536774"	"paeh"	"Paenibacillus sp. FSL H7-0357"	""	"0"	"H70357_22240"	NA	"AIQ19125"	"A0A089I7Q1"
"T03359"	"1536775"	"paej"	"Paenibacillus sp. FSL H7-0737"	""	"0"	"H70737_02395"	NA	"AIQ21804"	"A0A089JL82"
"T03802"	"1126833"	"pbj"	"Paenibacillus beijingensis"	""	"0"	"VN24_00320"	NA	"AJY73353"	"A0A0D5NEK7"
"T03836"	"1566358"	"pih"	"Paenibacillus sp. IHBB 10380"	""	"0"	"UB51_09980"	NA	"AJS58755"	"A0A0D3V9K5"
"T03849"	"1073571"	"pri"	"Paenibacillus riograndensis"	""	"0"	"PRIO_0592"	NA	"CQR52000"	"A0A0E4CUF4"
"T04053"	"59893"	"ppeo"	"Paenibacillus peoriae"	""	"0"	"ABE82_03930"	NA	"ALA40729"	"A0A0K2F3Z5"
"T04167"	"162209"	"pnp"	"Paenibacillus naphthalenovorans"	""	"0"	"IJ22_45300"	NA	"ALS24810"	"A0A0U2WHM4"
"T04219"	"1695218"	"pow"	"Paenibacillus sp. 32O-W"	""	"0"	"IJ21_24440"	NA	"ALS27840"	"A0A0U2MEK4"
"T04407"	"1616788"	"pbv"	"Paenibacillus bovis"	""	"0"	"AR543_10450"	NA	"ANF96382"	"A0A172ZG68"
"T04676"	"528191"	"pxl"	"Paenibacillus xylanexedens"	""	"0"	"BS614_03025"	NA	"APO43134"	"A0A1L5LIE2"
"T04810"	"1462996"	"pyg"	"Paenibacillus yonginensis"	""	"0"	"AWM70_05215"	NA	"ANS74045"	"A0A1B1MY00"
"T02394"	"717605"	"tco"	"Thermobacillus composti"	""	"0"	"Theco_1607"	NA	"AGA57745"	"L0EF13"
"T04247"	"1450761"	"anx"	"Aneurinibacillus sp. XH2"	""	"0"	"ACH33_14760"	NA	"AMA73971"	"A0A120HSP6"
"T00985"	"521098"	"aac"	"Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446"	""	"0"	"Aaci_1600"	NA	"ACV58612"	"C8WWZ0"
"T01821"	"1048834"	"aad"	"Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1"	""	"0"	"TC41_1866"	NA	"AEJ43783"	"F8IDD0"
"T01220"	"562970"	"bts"	"Kyrpidia tusciae"	""	"0"	"Btus_0820"	NA	"ADG05573"	"D5WVG3"
"T02162"	"1002809"	"siv"	"Solibacillus silvestris StLB046"	""	"0"	"SSIL_2794"	NA	"BAK17217"	"F2FAQ1"
"T04506"	"76853"	"ssil"	"Solibacillus silvestris DSM 12223"	""	"0"	"SOLI23_03780"	NA	"AMO84728"	"A0A1A7LGE7"
"T03510"	"1526927"	"pln"	"Planococcus sp. PAMC 21323"	""	"0"	"Plano_2840"	NA	"AIY06805"	"A0A0B4RFR8"
"T04200"	"1374"	"pku"	"Planococcus kocurii"	""	"0"	"AUO94_12570"	NA	"ALS79410"	"A0A0U2J992"
"T04201"	"200991"	"prt"	"Planococcus rifietoensis"	""	"0"	"AUC31_00470"	NA	"ALS73814"	"A0A0U2Q5R4"
"T04421"	"1302659"	"pll"	"Planococcus sp. L10.15"	""	"0"	"I858_006190"	NA	"ANU26612"	"A0A1B1S099"
"T04428"	"1185653"	"pana"	"Planococcus antarcticus"	""	"0"	"BBH88_03030"	NA	"ANU09354"	"A0A1C7DD36"
"T04451"	"414778"	"pdg"	"Planococcus donghaensis"	""	"0"	"BCM40_09175"	NA	"ANU23535"	"A0A1C7EIH6"
"T04473"	"1215089"	"phc"	"Planococcus halocryophilus"	""	"0"	"BBI08_02835"	NA	"ANU12841"	"A0A1C7DNJ7"
"T04763"	"192421"	"pmar"	"Planococcus maritimus"	""	"0"	"B0X71_04490"	NA	"AQQ52440"	"A0A1Q2KW64"
"T04812"	"1038856"	"ppla"	"Planococcus plakortidis"	""	"0"	"BBI15_02325"	NA	"ANU19121"	"A0A1C7E606"
"T03570"	"1508404"	"jeo"	"Jeotgalibacillus malaysiensis"	""	"0"	"JMA_00670"	NA	"AJD89384"	"A0A0B5AN28"
"T04250"	"1750719"	"kur"	"Kurthia sp. 11kri321"	""	"0"	"ASO14_2731"	NA	"AMA61916"	"A0A109Q924"
"T04327"	"1476"	"spsy"	"Sporosarcina psychrophila"	""	"0"	"AZE41_21890"	NA	"AMQ08356"	"A0A127W410"
"T04790"	"1930764"	"spor"	"Sporosarcina sp. P33"	""	"0"	"SporoP33_14875"	NA	"ARD49407"	NA
"T04826"	"1930546"	"spop"	"Sporosarcina sp. P37"	""	"0"	"SporoP37_06500"	NA	"ARK24352"	NA
"T04369"	"241244"	"rst"	"Rummeliibacillus stabekisii"	""	"0"	"ATY39_00475"	NA	"AMW98020"	"A0A143H9H6"
"T04694"	"1471761"	"ntr"	"Novibacillus thermophilus"	""	"0"	"B0W44_17165"	NA	"AQS57216"	NA
"T00045"	"272623"	"lla"	"Lactococcus lactis subsp. lactis Il1403"	""	"0"	"L156559"	"1114561"	"NP_267087"	"Q9CH10"
"T01141"	"684738"	"llk"	"Lactococcus lactis subsp. lactis KF147"	""	"0"	"LLKF_1121"	NA	"ADA64824"	"D2BQJ9"
"T01964"	"929102"	"llt"	"Lactococcus lactis subsp. lactis CV56"	""	"0"	"CVCAS_0382"	NA	"ADZ63046"	NA
"T02485"	"1046624"	"lls"	"Lactococcus lactis subsp. lactis IO-1"	""	"0"	"lilo_1431"	NA	"BAL51428"	"H5T014"
"T02882"	"1399116"	"lld"	"Lactococcus lactis subsp. lactis KLDS 4.0325"	""	"0"	"P620_08325"	NA	"AGY44425"	"U5PQ36"
"T03437"	"1117941"	"llx"	"Lactococcus lactis subsp. lactis NCDO 2118"	""	"0"	"NCDO2118_1039"	NA	"AII12524"	NA
"T00420"	"272622"	"llc"	"Lactococcus lactis subsp. cremoris SK11"	""	"0"	"LACR_1003"	NA	"ABJ72542"	"Q02ZT0"
"T00475"	"416870"	"llm"	"Lactococcus lactis subsp. cremoris MG1363"	""	"0"	"llmg_0230"	NA	"CAL96836"	"A2RHU9"
"T01965"	"1104322"	"llr"	"Lactococcus lactis subsp. cremoris A76"	""	"0"	"llh_4170"	NA	"AEU40010"	"G8P7Z5"
"T02131"	"746361"	"lln"	"Lactococcus lactis subsp. cremoris NZ9000"	""	"0"	"LLNZ_07935"	NA	"ADJ60531"	NA
"T02415"	"1111678"	"lli"	"Lactococcus lactis subsp. cremoris UC509.9"	""	"0"	"uc509_1605"	NA	"AFW92077"	"K7VTK8"
"T02848"	"1295826"	"llw"	"Lactococcus lactis subsp. cremoris KW2"	""	"0"	"kw2_2260"	NA	"AGV74190"	"T2F7W9"
"T03480"	"1358"	"llj"	"Lactococcus lactis AI06"	""	"0"	"LG36_1811"	NA	NA	"A0A089ZFF3"
"T01618"	"420889"	"lgr"	"Lactococcus garvieae ATCC 49156"	""	"0"	"LCGT_0536"	NA	"BAK58049"	NA
"T01963"	"420890"	"lgv"	"Lactococcus garvieae Lg2"	""	"0"	"LCGL_0178"	NA	"BAK59638"	"F9VH05"
"T03909"	"297352"	"lpk"	"Lactococcus piscium"	""	"0"	"LACPI_0274"	NA	"CEN27474"	"A0A0D6DU47"
"T00050"	"160490"	"spy"	"Streptococcus pyogenes M1 GAS (serotype M1)"	""	"0"	"SPy_0892"	"901050"	"NP_269091"	"Q9A082"
"T00262"	"293653"	"spz"	"Streptococcus pyogenes MGAS5005 (serotype M1)"	""	"0"	"M5005_Spy0857"	NA	"AAZ51475"	"Q99ZQ1"
"T02499"	"1207470"	"spym"	"Streptococcus pyogenes M1 476 (serotype M1)"	""	"0"	"M1GAS476_0914"	NA	"BAM30244"	"J7M3E3"
"T00079"	"186103"	"spm"	"Streptococcus pyogenes MGAS8232 (serotype M18)"	""	"0"	"spyM18_0953"	NA	"AAL97595"	"Q8P2D2"
"T00089"	"198466"	"spg"	"Streptococcus pyogenes MGAS315 (serotype M3)"	""	"0"	"SpyM3_0914"	NA	"AAM79521"	"P0DA74"
"T00119"	"193567"	"sps"	"Streptococcus pyogenes SSI-1 (serotype M3)"	""	"0"	"SPs1554"	NA	"BAC64649"	"P0DD55"
"T00355"	"370552"	"sph"	"Streptococcus pyogenes MGAS10270 (serotype M2)"	""	"0"	"MGAS10270_Spy0138"	NA	"ABF33203"	"Q1JIX0"
"T00356"	"370554"	"spi"	"Streptococcus pyogenes MGAS10750 (serotype M4)"	""	"0"	"MGAS10750_Spy1970"	NA	"ABF38920"	"Q1J441"
